position,job_id,kind,seed,layer,auroc,n_pos,n_neg
mean_last_k,clean__sleeper__s300,sleeper,300,32,0.5231481481481481,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,33,0.9282407407407408,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,34,0.5925925925925926,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,35,0.3186728395061728,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,36,0.19212962962962965,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,37,0.3881172839506173,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,38,0.43750000000000006,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,39,0.23996913580246915,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,40,0.16203703703703703,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,41,0.1597222222222222,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,42,0.17129629629629634,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,43,0.14737654320987653,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,44,0.09490740740740741,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,45,0.19367283950617287,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,46,0.3155864197530864,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,47,0.3341049382716049,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,48,0.5748456790123456,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,49,0.8634259259259259,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,50,0.9598765432098766,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,51,0.9976851851851851,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,52,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,53,0.9976851851851851,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,54,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,55,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,56,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,57,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,58,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,59,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,60,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,61,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,62,1.0,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,63,0.9984567901234568,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,64,0.9984567901234568,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,0,0.5,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,1,0.6041666666666666,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,2,0.3827160493827161,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,3,0.31790123456790126,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,4,0.6867283950617283,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,5,0.3395061728395062,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,6,0.17978395061728394,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,7,0.1219135802469136,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,8,0.31635802469135804,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,9,0.3580246913580247,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,10,0.2368827160493827,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,11,0.06404320987654322,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,12,0.2507716049382716,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,13,0.06635802469135803,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,14,0.08796296296296297,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,15,0.16280864197530864,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,16,0.6913580246913581,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,17,0.3734567901234568,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,18,0.2600308641975309,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,19,0.27391975308641975,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,20,0.41666666666666663,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,21,0.3395061728395061,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,22,0.8734567901234568,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,23,0.7114197530864197,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,24,0.7608024691358024,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,25,0.6689814814814815,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,26,0.6381172839506173,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,27,0.5601851851851851,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,28,0.7430555555555555,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,29,0.8950617283950617,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,30,0.8325617283950617,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,31,0.6381172839506173,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,32,0.48611111111111105,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,33,0.9104938271604939,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,34,0.5825617283950617,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,35,0.29398148148148145,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,36,0.12345679012345678,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,37,0.27854938271604934,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,38,0.337962962962963,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,39,0.16512345679012347,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,40,0.09259259259259257,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,41,0.10030864197530866,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,42,0.11574074074074074,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,43,0.07793209876543211,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,44,0.04629629629629631,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,45,0.07253086419753088,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,46,0.13503086419753088,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,47,0.24922839506172836,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,48,0.5347222222222222,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,49,0.9174382716049383,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,50,0.9961419753086419,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,51,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,52,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,53,0.9984567901234568,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,54,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,55,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,56,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,57,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,58,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,59,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,60,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,61,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,62,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,63,1.0,36,36
mean_last_k,clean__sleeper__s301,sleeper,301,64,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,0,0.5,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,1,0.6072530864197531,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,2,0.39120370370370366,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,3,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,4,0.7453703703703703,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,5,0.3101851851851852,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,6,0.17746913580246915,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,7,0.11342592592592596,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,8,0.334104938271605,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,9,0.35493827160493824,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,10,0.20216049382716048,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,11,0.05478395061728396,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,12,0.1442901234567901,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,13,0.03935185185185186,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,14,0.06327160493827161,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,15,0.13657407407407407,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,16,0.6890432098765432,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,17,0.35648148148148145,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,18,0.22762345679012344,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,19,0.24305555555555552,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,20,0.37808641975308643,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,21,0.36882716049382713,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,22,0.8858024691358025,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,23,0.7438271604938271,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,24,0.7770061728395061,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,25,0.7337962962962963,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,26,0.6481481481481481,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,27,0.48996913580246915,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,28,0.7229938271604939,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,29,0.8834876543209876,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,30,0.8603395061728395,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,31,0.6334876543209876,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,32,0.4891975308641975,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,33,0.8804012345679012,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,34,0.6265432098765431,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,35,0.2901234567901234,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,36,0.17206790123456792,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,37,0.3425925925925926,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,38,0.44830246913580246,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,39,0.2739197530864198,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,40,0.19058641975308643,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,41,0.1697530864197531,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,42,0.16358024691358025,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,43,0.14506172839506173,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,44,0.12962962962962965,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,45,0.19753086419753085,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,46,0.2623456790123457,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,47,0.3287037037037037,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,48,0.4660493827160494,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,49,0.8263888888888888,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,50,0.9614197530864197,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,51,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,52,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,53,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,54,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,55,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,56,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,57,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,58,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,59,0.996141975308642,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,60,0.9961419753086419,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,61,1.0,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,62,0.9969135802469136,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,63,0.9969135802469136,36,36
mean_last_k,clean__sleeper__s302,sleeper,302,64,0.9976851851851851,36,36
